ID,Airline Id,Origin,Destination
1,AC,ABJ,BRU
2,AC,ABJ,OUA
3,AC,ADD,JED
4,AC,AMS,CPH
5,AC,ANU,YYZ
6,AC,ATL,DEN
7,AC,ATL,YYZ
8,AC,AUA,YYZ
9,AC,AUH,YYZ
10,AC,AZS,YUL
11,AC,AZS,YYZ
12,AC,BCN,YYZ
13,AC,BDA,YYZ
14,AC,BDL,YUL
15,AC,BDL,YYZ
16,AC,BGI,YYZ
17,AC,BJM,NBO
18,AC,BKK,ICN
19,AC,BKK,NRT
20,AC,BNA,YYZ
21,AC,BOG,YYZ
22,AC,BOS,YHZ
23,AC,BOS,YOW
24,AC,BOS,YUL
25,AC,BOS,YYZ
26,AC,BRU,BJM
27,AC,BRU,COO
28,AC,BRU,DKR
29,AC,BRU,DLA
30,AC,BRU,KGL
31,AC,BRU,LAD
32,AC,BRU,OUA
33,AC,BRU,YUL
34,AC,BRU,YYZ
35,AC,BWI,YYZ
36,AC,CCC,YYZ
37,AC,CDG,YUL
38,AC,CDG,YYZ
39,AC,CKY,DKR
40,AC,CLE,YYZ
41,AC,CLT,YYZ
42,AC,CMH,YYZ
43,AC,COO,ABJ
44,AC,CPH,AMS
45,AC,CPH,OSL
46,AC,CPH,VNO
47,AC,CPH,WAW
48,AC,CPH,YYZ
49,AC,CUN,YUL
50,AC,CUN,YYC
51,AC,CUN,YYZ
52,AC,CVG,YYZ
53,AC,CZM,YUL
54,AC,DCA,YOW
55,AC,DCA,YUL
56,AC,DCA,YYZ
57,AC,DEL,BRU
58,AC,DEN,ATL
59,AC,DEN,MSY
60,AC,DEN,YEG
61,AC,DEN,YMM
62,AC,DEN,YQR
63,AC,DEN,YUL
64,AC,DEN,YVR
65,AC,DEN,YWG
66,AC,DEN,YXE
67,AC,DEN,YYC
68,AC,DEN,YYZ
69,AC,DFW,YYZ
70,AC,DKR,BRU
71,AC,DKR,CKY
72,AC,DLA,BRU
73,AC,DLA,FIH
74,AC,DTW,YYZ
75,AC,DUB,YYZ
76,AC,EBB,BRU
77,AC,EWR,MSY
78,AC,EWR,YEG
79,AC,EWR,YUL
80,AC,EWR,YVR
81,AC,EWR,YYC
82,AC,EWR,YYZ
83,AC,EZE,SCL
84,AC,FCO,YYZ
85,AC,FDF,YUL
86,AC,FIH,BRU
87,AC,FIH,DLA
88,AC,FLL,YUL
89,AC,FLL,YYZ
90,AC,FRA,JED
91,AC,FRA,LCA
92,AC,FRA,NAP
93,AC,FRA,VLC
94,AC,FRA,VNO
95,AC,FRA,YOW
96,AC,FRA,YUL
97,AC,FRA,YVR
98,AC,FRA,YYC
99,AC,FRA,YYZ
100,AC,GCM,YYZ
101,AC,GDN,CPH
102,AC,GGT,YYZ
103,AC,GND,YYZ
104,AC,GRU,YYZ
105,AC,GVA,YUL
106,AC,HAV,YYZ
107,AC,HKG,YVR
108,AC,HKG,YYZ
109,AC,HND,YVR
110,AC,HNL,YVR
111,AC,HOG,YUL
112,AC,HOG,YYZ
113,AC,IAD,MSY
114,AC,IAD,YOW
115,AC,IAD,YUL
116,AC,IAD,YYZ
117,AC,IAH,MSY
118,AC,IAH,YEG
119,AC,IAH,YUL
120,AC,IAH,YYC
121,AC,IAH,YYZ
122,AC,ICN,BKK
123,AC,ICN,YVR
124,AC,IND,YYZ
125,AC,IST,YYZ
126,AC,JED,ADD
127,AC,JED,FRA
128,AC,JED,IST
129,AC,JFK,YYZ
130,AC,KGL,EBB
131,AC,KGL,NBO
132,AC,KIN,YYZ
133,AC,LAD,FIH
134,AC,LAS,YUL
135,AC,LAS,YVR
136,AC,LAS,YYC
137,AC,LAS,YYZ
138,AC,LAX,YLW
139,AC,LAX,YUL
140,AC,LAX,YVR
141,AC,LAX,YYC
142,AC,LAX,YYZ
143,AC,LCA,FRA
144,AC,LGA,YOW
145,AC,LGA,YUL
146,AC,LGA,YYZ
147,AC,LHR,YEG
148,AC,LHR,YHZ
149,AC,LHR,YOW
150,AC,LHR,YUL
151,AC,LHR,YVR
152,AC,LHR,YYC
153,AC,LHR,YYT
154,AC,LHR,YYZ
155,AC,LIM,YYZ
156,AC,LIR,YYZ
157,AC,MBJ,YHZ
158,AC,MBJ,YUL
159,AC,MBJ,YYZ
160,AC,MCI,YYZ
161,AC,MCO,YUL
162,AC,MCO,YYZ
163,AC,MDT,YYZ
164,AC,MEX,YVR
165,AC,MEX,YYZ
166,AC,MIA,GUA
167,AC,MIA,YYZ
168,AC,MKE,YYZ
169,AC,MSP,YYZ
170,AC,MSY,DEN
171,AC,MSY,EWR
172,AC,MSY,IAD
173,AC,MSY,IAH
174,AC,MSY,ORD
175,AC,MSY,YYZ
176,AC,MUC,SOF
177,AC,MUC,YUL
178,AC,MUC,YVR
179,AC,MUC,YYZ
180,AC,NAP,FRA
181,AC,NAS,YYZ
182,AC,NBO,BRU
183,AC,NRT,BKK
184,AC,NRT,YVR
185,AC,NRT,YYC
186,AC,NRT,YYZ
187,AC,OGG,YVR
188,AC,ORD,MSY
189,AC,ORD,YEG
190,AC,ORD,YHZ
191,AC,ORD,YOW
192,AC,ORD,YQB
193,AC,ORD,YQR
194,AC,ORD,YUL
195,AC,ORD,YVR
196,AC,ORD,YWG
197,AC,ORD,YXU
198,AC,ORD,YYC
199,AC,ORD,YYZ
200,AC,OUA,ABJ
201,AC,OUA,BRU
202,AC,PAP,YUL
203,AC,PDX,YVR
204,AC,PDX,YYC
205,AC,PEK,YVR
206,AC,PEK,YYZ
207,AC,PHL,YYZ
208,AC,PHX,YYZ
209,AC,PIT,YYZ
210,AC,PLS,YUL
211,AC,PLS,YYZ
212,AC,POP,YHZ
213,AC,POP,YYZ
214,AC,PTP,YUL
215,AC,PUJ,YUL
216,AC,PUJ,YYZ
217,AC,PVG,YVR
218,AC,PVG,YYZ
219,AC,PVR,YVR
220,AC,PVR,YYC
221,AC,RDU,YYZ
222,AC,ROC,YYZ
223,AC,RSW,YYZ
224,AC,SAN,YYZ
225,AC,SCL,EZE
226,AC,SCL,YYZ
227,AC,SEA,YVR
228,AC,SEA,YYZ
229,AC,SFO,YEG
230,AC,SFO,YUL
231,AC,SFO,YVR
232,AC,SFO,YYC
233,AC,SFO,YYJ
234,AC,SFO,YYZ
235,AC,SJD,YYC
236,AC,SJO,YYZ
237,AC,SNU,YHZ
238,AC,SNU,YUL
239,AC,SNU,YYZ
240,AC,STL,YYZ
241,AC,SYD,YVR
242,AC,SYR,YYZ
243,AC,TLV,YUL
244,AC,TLV,YYZ
245,AC,TPA,YYZ
246,AC,TRD,CPH
247,AC,UVF,YYZ
248,AC,VIE,YYZ
249,AC,VLC,FRA
250,AC,VNO,CPH
251,AC,VNO,FRA
252,AC,VRA,YUL
253,AC,VRA,YYC
254,AC,VRA,YYZ
255,AC,WAW,CPH
256,AC,WAW,YYZ
257,AC,YAM,YYZ
258,AC,YBC,YUL
259,AC,YBC,YYY
260,AC,YBG,YUL
261,AC,YBL,YQQ
262,AC,YCD,YVR
263,AC,YCG,YVR
264,AC,YCG,YYC
265,AC,YDF,YHZ
266,AC,YDF,YYR
267,AC,YDF,YYT
268,AC,YDF,YYZ
269,AC,YEG,DEN
270,AC,YEG,EWR
271,AC,YEG,IAH
272,AC,YEG,LHR
273,AC,YEG,ORD
274,AC,YEG,SFO
275,AC,YEG,YMM
276,AC,YEG,YOW
277,AC,YEG,YQR
278,AC,YEG,YQU
279,AC,YEG,YUL
280,AC,YEG,YVR
281,AC,YEG,YWG
282,AC,YEG,YXE
283,AC,YEG,YYC
284,AC,YEG,YYZ
285,AC,YEG,YZF
286,AC,YFC,YHZ
287,AC,YFC,YOW
288,AC,YFC,YUL
289,AC,YFC,YYZ
290,AC,YGK,YYZ
291,AC,YGP,YGR
292,AC,YGP,YQB
293,AC,YGR,YGP
294,AC,YHZ,BOS
295,AC,YHZ,LHR
296,AC,YHZ,ORD
297,AC,YHZ,YDF
298,AC,YHZ,YFC
299,AC,YHZ,YOW
300,AC,YHZ,YQM
301,AC,YHZ,YQX
302,AC,YHZ,YQY
303,AC,YHZ,YSJ
304,AC,YHZ,YUL
305,AC,YHZ,YYG
306,AC,YHZ,YYR
307,AC,YHZ,YYT
308,AC,YHZ,YYZ
309,AC,YKA,YVR
310,AC,YKA,YYC
311,AC,YLW,LAX
312,AC,YLW,YVR
313,AC,YLW,YYC
314,AC,YMM,DEN
315,AC,YMM,YEG
316,AC,YMM,YVR
317,AC,YMM,YYC
318,AC,YMM,YYZ
319,AC,YOW,BOS
320,AC,YOW,DCA
321,AC,YOW,FRA
322,AC,YOW,IAD
323,AC,YOW,LGA
324,AC,YOW,LHR
325,AC,YOW,ORD
326,AC,YOW,YEG
327,AC,YOW,YFC
328,AC,YOW,YHZ
329,AC,YOW,YQB
330,AC,YOW,YQM
331,AC,YOW,YUL
332,AC,YOW,YVR
333,AC,YOW,YWG
334,AC,YOW,YXU
335,AC,YOW,YYC
336,AC,YOW,YYT
337,AC,YOW,YYZ
338,AC,YPR,YVR
339,AC,YQB,ORD
340,AC,YQB,YGP
341,AC,YQB,YOW
342,AC,YQB,YUL
343,AC,YQB,YYZ
344,AC,YQB,YZV
345,AC,YQF,YYC
346,AC,YQG,YYZ
347,AC,YQL,YYC
348,AC,YQM,YHZ
349,AC,YQM,YOW
350,AC,YQM,YUL
351,AC,YQM,YYZ
352,AC,YQQ,YVR
353,AC,YQR,DEN
354,AC,YQR,ORD
355,AC,YQR,YEG
356,AC,YQR,YVR
357,AC,YQR,YWG
358,AC,YQR,YYC
359,AC,YQR,YYZ
360,AC,YQT,YWG
361,AC,YQT,YYZ
362,AC,YQU,YEG
363,AC,YQU,YYC
364,AC,YQX,YHZ
365,AC,YQX,YYR
366,AC,YQX,YYT
367,AC,YQY,YHZ
368,AC,YQY,YYZ
369,AC,YQZ,YVR
370,AC,YQZ,YWL
371,AC,YSB,YYZ
372,AC,YSJ,YHZ
373,AC,YSJ,YUL
374,AC,YSJ,YYZ
375,AC,YTS,YYZ
376,AC,YTZ,YUL
377,AC,YUL,AZS
378,AC,YUL,BDL
379,AC,YUL,BOS
380,AC,YUL,BRU
381,AC,YUL,CCC
382,AC,YUL,CDG
383,AC,YUL,CUN
384,AC,YUL,CZM
385,AC,YUL,DCA
386,AC,YUL,DEN
387,AC,YUL,EWR
388,AC,YUL,FDF
389,AC,YUL,FLL
390,AC,YUL,FRA
391,AC,YUL,GVA
392,AC,YUL,HOG
393,AC,YUL,IAD
394,AC,YUL,IAH
395,AC,YUL,LAS
396,AC,YUL,LAX
397,AC,YUL,LGA
398,AC,YUL,LHR
399,AC,YUL,MBJ
400,AC,YUL,MCO
401,AC,YUL,MUC
402,AC,YUL,ORD
403,AC,YUL,PAP
404,AC,YUL,PTP
405,AC,YUL,PUJ
406,AC,YUL,SFO
407,AC,YUL,SNU
408,AC,YUL,VRA
409,AC,YUL,YBC
410,AC,YUL,YBG
411,AC,YUL,YEG
412,AC,YUL,YFC
413,AC,YUL,YHZ
414,AC,YUL,YOW
415,AC,YUL,YQB
416,AC,YUL,YQM
417,AC,YUL,YSJ
418,AC,YUL,YTZ
419,AC,YUL,YUY
420,AC,YUL,YVO
421,AC,YUL,YVR
422,AC,YUL,YWG
423,AC,YUL,YYC
424,AC,YUL,YYG
425,AC,YUL,YYT
426,AC,YUL,YYY
427,AC,YUL,YYZ
428,AC,YUL,YZV
429,AC,YUL,ZBF
430,AC,YUL,ZRH
431,AC,YUL,ZSA
432,AC,YUY,YUL
433,AC,YUY,YVO
434,AC,YVO,YUL
435,AC,YVO,YUY
436,AC,YVR,AKL
437,AC,YVR,DEN
438,AC,YVR,EWR
439,AC,YVR,FRA
440,AC,YVR,HKG
441,AC,YVR,HND
442,AC,YVR,HNL
443,AC,YVR,ICN
444,AC,YVR,LAS
445,AC,YVR,LAX
446,AC,YVR,LHR
447,AC,YVR,MEX
448,AC,YVR,MUC
449,AC,YVR,NRT
450,AC,YVR,OGG
451,AC,YVR,ORD
452,AC,YVR,PDX
453,AC,YVR,PEK
454,AC,YVR,PVG
455,AC,YVR,PVR
456,AC,YVR,SEA
457,AC,YVR,SFO
458,AC,YVR,SYD
459,AC,YVR,YBL
460,AC,YVR,YCD
461,AC,YVR,YCG
462,AC,YVR,YEG
463,AC,YVR,YKA
464,AC,YVR,YLW
465,AC,YVR,YMM
466,AC,YVR,YOW
467,AC,YVR,YPR
468,AC,YVR,YQR
469,AC,YVR,YQZ
470,AC,YVR,YUL
471,AC,YVR,YWG
472,AC,YVR,YWL
473,AC,YVR,YXC
474,AC,YVR,YXE
475,AC,YVR,YXJ
476,AC,YVR,YXS
477,AC,YVR,YXT
478,AC,YVR,YXY
479,AC,YVR,YYC
480,AC,YVR,YYD
481,AC,YVR,YYF
482,AC,YVR,YYJ
483,AC,YVR,YYZ
484,AC,YVR,YZP
485,AC,YWG,DEN
486,AC,YWG,ORD
487,AC,YWG,YEG
488,AC,YWG,YOW
489,AC,YWG,YQR
490,AC,YWG,YQT
491,AC,YWG,YUL
492,AC,YWG,YVR
493,AC,YWG,YXE
494,AC,YWG,YYC
495,AC,YWG,YYZ
496,AC,YWK,YYR
497,AC,YWK,YZV
498,AC,YWL,YQZ
499,AC,YWL,YVR
500,AC,YXC,YVR
501,AC,YXC,YYC
502,AC,YXE,DEN
503,AC,YXE,YEG
504,AC,YXE,YVR
505,AC,YXE,YWG
506,AC,YXE,YYC
507,AC,YXE,YYZ
508,AC,YXH,YYC
509,AC,YXJ,YVR
510,AC,YXS,YVR
511,AC,YXT,YVR
512,AC,YXU,ORD
513,AC,YXU,YOW
514,AC,YXU,YYZ
515,AC,YXY,YVR
516,AC,YYB,YYZ
517,AC,YYC,CUN
518,AC,YYC,DEN
519,AC,YYC,EWR
520,AC,YYC,FRA
521,AC,YYC,IAH
522,AC,YYC,LAS
523,AC,YYC,LAX
524,AC,YYC,LHR
525,AC,YYC,NRT
526,AC,YYC,ORD
527,AC,YYC,PDX
528,AC,YYC,PVR
529,AC,YYC,SFO
530,AC,YYC,SJD
531,AC,YYC,VRA
532,AC,YYC,YCG
533,AC,YYC,YEG
534,AC,YYC,YKA
535,AC,YYC,YLW
536,AC,YYC,YMM
537,AC,YYC,YOW
538,AC,YYC,YQF
539,AC,YYC,YQL
540,AC,YYC,YQR
541,AC,YYC,YQU
542,AC,YYC,YUL
543,AC,YYC,YVR
544,AC,YYC,YWG
545,AC,YYC,YXC
546,AC,YYC,YXE
547,AC,YYC,YXH
548,AC,YYC,YYJ
549,AC,YYC,YYZ
550,AC,YYC,YZF
551,AC,YYD,YVR
552,AC,YYF,YVR
553,AC,YYG,YHZ
554,AC,YYG,YUL
555,AC,YYG,YYZ
556,AC,YYJ,SFO
557,AC,YYJ,YVR
558,AC,YYJ,YYC
559,AC,YYJ,YYZ
560,AC,YYR,YDF
561,AC,YYR,YHZ
562,AC,YYR,YQX
563,AC,YYR,YWK
564,AC,YYR,YYT
565,AC,YYT,LHR
566,AC,YYT,YDF
567,AC,YYT,YHZ
568,AC,YYT,YOW
569,AC,YYT,YQX
570,AC,YYT,YUL
571,AC,YYT,YYR
572,AC,YYT,YYZ
573,AC,YYY,YBC
574,AC,YYY,YUL
575,AC,YYZ,ANU
576,AC,YYZ,ATL
577,AC,YYZ,AUA
578,AC,YYZ,AUH
579,AC,YYZ,AZS
580,AC,YYZ,BCN
581,AC,YYZ,BDA
582,AC,YYZ,BDL
583,AC,YYZ,BGI
584,AC,YYZ,BNA
585,AC,YYZ,BOG
586,AC,YYZ,BOS
587,AC,YYZ,BWI
588,AC,YYZ,CCC
589,AC,YYZ,CDG
590,AC,YYZ,CLE
591,AC,YYZ,CLT
592,AC,YYZ,CMH
593,AC,YYZ,CPH
594,AC,YYZ,CUN
595,AC,YYZ,CVG
596,AC,YYZ,DCA
597,AC,YYZ,DEN
598,AC,YYZ,DFW
599,AC,YYZ,DTW
600,AC,YYZ,DUB
601,AC,YYZ,EWR
602,AC,YYZ,FCO
603,AC,YYZ,FLL
604,AC,YYZ,FRA
605,AC,YYZ,GCM
606,AC,YYZ,GGT
607,AC,YYZ,GND
608,AC,YYZ,GRU
609,AC,YYZ,HAV
610,AC,YYZ,HKG
611,AC,YYZ,HOG
612,AC,YYZ,IAD
613,AC,YYZ,IAH
614,AC,YYZ,IND
615,AC,YYZ,IST
616,AC,YYZ,JFK
617,AC,YYZ,KIN
618,AC,YYZ,LAS
619,AC,YYZ,LAX
620,AC,YYZ,LGA
621,AC,YYZ,LHR
622,AC,YYZ,LIM
623,AC,YYZ,LIR
624,AC,YYZ,MBJ
625,AC,YYZ,MCI
626,AC,YYZ,MCO
627,AC,YYZ,MDT
628,AC,YYZ,MEX
629,AC,YYZ,MIA
630,AC,YYZ,MKE
631,AC,YYZ,MSP
632,AC,YYZ,MSY
633,AC,YYZ,MUC
634,AC,YYZ,NAS
635,AC,YYZ,NRT
636,AC,YYZ,ORD
637,AC,YYZ,PEK
638,AC,YYZ,PHL
639,AC,YYZ,PHX
640,AC,YYZ,PIT
641,AC,YYZ,PLS
642,AC,YYZ,POP
643,AC,YYZ,PUJ
644,AC,YYZ,PVG
645,AC,YYZ,RDU
646,AC,YYZ,ROC
647,AC,YYZ,RSW
648,AC,YYZ,SAN
649,AC,YYZ,SCL
650,AC,YYZ,SEA
651,AC,YYZ,SFO
652,AC,YYZ,SJO
653,AC,YYZ,SNU
654,AC,YYZ,STL
655,AC,YYZ,SYR
656,AC,YYZ,TLV
657,AC,YYZ,TPA
658,AC,YYZ,UVF
659,AC,YYZ,VIE
660,AC,YYZ,VRA
661,AC,YYZ,WAW
662,AC,YYZ,YAM
663,AC,YYZ,YDF
664,AC,YYZ,YEG
665,AC,YYZ,YFC
666,AC,YYZ,YGK
667,AC,YYZ,YHZ
668,AC,YYZ,YMM
669,AC,YYZ,YOW
670,AC,YYZ,YQB
671,AC,YYZ,YQG
672,AC,YYZ,YQM
673,AC,YYZ,YQR
674,AC,YYZ,YQT
675,AC,YYZ,YQY
676,AC,YYZ,YSB
677,AC,YYZ,YSJ
678,AC,YYZ,YTS
679,AC,YYZ,YUL
680,AC,YYZ,YVR
681,AC,YYZ,YWG
682,AC,YYZ,YXE
683,AC,YYZ,YXU
684,AC,YYZ,YYB
685,AC,YYZ,YYC
686,AC,YYZ,YYG
687,AC,YYZ,YYJ
688,AC,YYZ,YYT
689,AC,YYZ,YZR
690,AC,YYZ,ZRH
691,AC,YZF,YEG
692,AC,YZF,YYC
693,AC,YZP,YVR
694,AC,YZR,YYZ
695,AC,YZV,YQB
696,AC,YZV,YUL
697,AC,YZV,YWK
698,AC,ZBF,YUL
699,AC,ZRH,YUL
700,AC,ZRH,YYZ
701,AC,ZSA,PLS
702,CZ,ACX,CAN
703,CZ,AKL,CAN
704,CZ,AKU,URC
705,CZ,ALA,URC
706,CZ,AMS,CAN
707,CZ,AMS,CTU
708,CZ,AMS,HGH
709,CZ,AMS,PEK
710,CZ,AMS,PVG
711,CZ,AMS,XMN
712,CZ,AOG,PEK
713,CZ,AQG,CAN
714,CZ,ASB,URC
715,CZ,AVA,CAN
716,CZ,BAV,CGO
717,CZ,BAV,CSX
718,CZ,BAV,CTU
719,CZ,BAV,SHE
720,CZ,BAV,SJW
721,CZ,BAV,URC
722,CZ,BAV,WUH
723,CZ,BFJ,CAN
724,CZ,BFJ,SZX
725,CZ,BHY,CAN
726,CZ,BHY,CGO
727,CZ,BHY,CKG
728,CZ,BHY,CSX
729,CZ,BHY,KMG
730,CZ,BHY,SJW
731,CZ,BKI,SZX
732,CZ,BKK,CAN
733,CZ,BKK,CGO
734,CZ,BKK,CSX
735,CZ,BKK,FOC
736,CZ,BKK,NBO
737,CZ,BKK,NNG
738,CZ,BKK,SWA
739,CZ,BKK,WUH
740,CZ,BKK,XMN
741,CZ,BNE,CAN
742,CZ,CAN,ACX
743,CZ,CAN,AKL
744,CZ,CAN,AMS
745,CZ,CAN,AQG
746,CZ,CAN,AVA
747,CZ,CAN,BFJ
748,CZ,CAN,BHY
749,CZ,CAN,BKK
750,CZ,CAN,BNE
751,CZ,CAN,CDG
752,CZ,CAN,CGD
753,CZ,CAN,CGK
754,CZ,CAN,CGO
755,CZ,CAN,CGQ
756,CZ,CAN,CIH
757,CZ,CAN,CKG
758,CZ,CAN,CNX
759,CZ,CAN,CSX
760,CZ,CAN,CTU
761,CZ,CAN,CZX
762,CZ,CAN,DAC
763,CZ,CAN,DAD
764,CZ,CAN,DEL
765,CZ,CAN,DIG
766,CZ,CAN,DLC
767,CZ,CAN,DPS
768,CZ,CAN,DXB
769,CZ,CAN,DYG
770,CZ,CAN,FOC
771,CZ,CAN,FUG
772,CZ,CAN,FUK
773,CZ,CAN,HAK
774,CZ,CAN,HAN
775,CZ,CAN,HDG
776,CZ,CAN,HET
777,CZ,CAN,HFE
778,CZ,CAN,HGH
779,CZ,CAN,HJJ
780,CZ,CAN,HKG
781,CZ,CAN,HKT
782,CZ,CAN,HRB
783,CZ,CAN,HZH
784,CZ,CAN,ICN
785,CZ,CAN,JIU
786,CZ,CAN,JJN
787,CZ,CAN,JNG
788,CZ,CAN,KHN
789,CZ,CAN,KIX
790,CZ,CAN,KMG
791,CZ,CAN,KOW
792,CZ,CAN,KTM
793,CZ,CAN,KUL
794,CZ,CAN,KWE
795,CZ,CAN,KWL
796,CZ,CAN,LAX
797,CZ,CAN,LHR
798,CZ,CAN,LHW
799,CZ,CAN,LYA
800,CZ,CAN,LYG
801,CZ,CAN,LZH
802,CZ,CAN,MEL
803,CZ,CAN,MIG
804,CZ,CAN,MLE
805,CZ,CAN,MNL
806,CZ,CAN,MXZ
807,CZ,CAN,NAO
808,CZ,CAN,NBO
809,CZ,CAN,NGB
810,CZ,CAN,NKG
811,CZ,CAN,NNG
812,CZ,CAN,NNY
813,CZ,CAN,NRT
814,CZ,CAN,PEK
815,CZ,CAN,PEN
816,CZ,CAN,PER
817,CZ,CAN,PNH
818,CZ,CAN,PVG
819,CZ,CAN,REP
820,CZ,CAN,RGN
821,CZ,CAN,SGN
822,CZ,CAN,SHA
823,CZ,CAN,SHE
824,CZ,CAN,SIN
825,CZ,CAN,SJW
826,CZ,CAN,SVO
827,CZ,CAN,SWA
828,CZ,CAN,SYD
829,CZ,CAN,SYX
830,CZ,CAN,TAO
831,CZ,CAN,TEN
832,CZ,CAN,TNA
833,CZ,CAN,TPE
834,CZ,CAN,TSN
835,CZ,CAN,TXN
836,CZ,CAN,TYN
837,CZ,CAN,URC
838,CZ,CAN,WNZ
839,CZ,CAN,WUH
840,CZ,CAN,WUX
841,CZ,CAN,XFN
842,CZ,CAN,XIY
843,CZ,CAN,XMN
844,CZ,CAN,XUZ
845,CZ,CAN,YIH
846,CZ,CAN,YIW
847,CZ,CAN,YNT
848,CZ,CAN,YNZ
849,CZ,CAN,YTY
850,CZ,CAN,YVR
851,CZ,CAN,ZHA
852,CZ,CAN,ZYI
853,CZ,CDG,CAN
854,CZ,CGD,CAN
855,CZ,CGD,PEK
856,CZ,CGD,SZX
857,CZ,CGK,CAN
858,CZ,CGK,FOC
859,CZ,CGK,XMN
860,CZ,CGO,BAV
861,CZ,CGO,BHY
862,CZ,CGO,BKK
863,CZ,CGO,CAN
864,CZ,CGO,CGQ
865,CZ,CGO,CJU
866,CZ,CGO,CKG
867,CZ,CGO,CTU
868,CZ,CGO,DLC
869,CZ,CGO,DSN
870,CZ,CGO,FOC
871,CZ,CGO,HAK
872,CZ,CGO,HGH
873,CZ,CGO,HKG
874,CZ,CGO,HMI
875,CZ,CGO,HRB
876,CZ,CGO,ICN
877,CZ,CGO,INC
878,CZ,CGO,KHH
879,CZ,CGO,KMG
880,CZ,CGO,KWE
881,CZ,CGO,LHW
882,CZ,CGO,NNG
883,CZ,CGO,NNY
884,CZ,CGO,PEK
885,CZ,CGO,PVG
886,CZ,CGO,SHA
887,CZ,CGO,SHE
888,CZ,CGO,SYX
889,CZ,CGO,SZX
890,CZ,CGO,TAO
891,CZ,CGO,TPE
892,CZ,CGO,URC
893,CZ,CGO,UYN
894,CZ,CGO,WNZ
895,CZ,CGO,XMN
896,CZ,CGO,XNN
897,CZ,CGO,YIW
898,CZ,CGO,YTY
899,CZ,CGO,ZUH
900,CZ,CGQ,CAN
901,CZ,CGQ,CGO
902,CZ,CGQ,CJU
903,CZ,CGQ,CKG
904,CZ,CGQ,HET
905,CZ,CGQ,HFE
906,CZ,CGQ,HGH
907,CZ,CGQ,ICN
908,CZ,CGQ,KHN
909,CZ,CGQ,NGB
910,CZ,CGQ,NKG
911,CZ,CGQ,NRT
912,CZ,CGQ,PEK
913,CZ,CGQ,PVG
914,CZ,CGQ,TAO
915,CZ,CGQ,TNA
916,CZ,CGQ,TPE
917,CZ,CGQ,TYN
918,CZ,CGQ,WUH
919,CZ,CGQ,YNJ
920,CZ,CIH,CAN
921,CZ,CIH,DAT
922,CZ,CIH,PEK
923,CZ,CJU,CGO
924,CZ,CJU,CGQ
925,CZ,CJU,CSX
926,CZ,CJU,DLC
927,CZ,CJU,HRB
928,CZ,CJU,SHE
929,CZ,CJU,SZX
930,CZ,CKG,BHY
931,CZ,CKG,CAN
932,CZ,CKG,CGO
933,CZ,CKG,CGQ
934,CZ,CKG,CSX
935,CZ,CKG,FOC
936,CZ,CKG,HAK
937,CZ,CKG,HGH
938,CZ,CKG,JHG
939,CZ,CKG,KHN
940,CZ,CKG,KMG
941,CZ,CKG,KWE
942,CZ,CKG,KWL
943,CZ,CKG,LJG
944,CZ,CKG,LXA
945,CZ,CKG,NNG
946,CZ,CKG,PEK
947,CZ,CKG,SHE
948,CZ,CKG,SYX
949,CZ,CKG,SZX
950,CZ,CKG,TSN
951,CZ,CKG,URC
952,CZ,CKG,WUH
953,CZ,CKG,XIY
954,CZ,CKG,XMN
955,CZ,CKG,XNN
956,CZ,CKG,YCU
957,CZ,CKG,YIH
958,CZ,CNX,CAN
959,CZ,CSX,BAV
960,CZ,CSX,BHY
961,CZ,CSX,BKK
962,CZ,CSX,CAN
963,CZ,CSX,CJU
964,CZ,CSX,CKG
965,CZ,CSX,CTU
966,CZ,CSX,CZX
967,CZ,CSX,DLC
968,CZ,CSX,DYG
969,CZ,CSX,FOC
970,CZ,CSX,HAK
971,CZ,CSX,HET
972,CZ,CSX,HFE
973,CZ,CSX,HGH
974,CZ,CSX,HJJ
975,CZ,CSX,HRB
976,CZ,CSX,ICN
977,CZ,CSX,INC
978,CZ,CSX,JJN
979,CZ,CSX,KMG
980,CZ,CSX,KWE
981,CZ,CSX,LHW
982,CZ,CSX,LZO
983,CZ,CSX,MIG
984,CZ,CSX,NGB
985,CZ,CSX,NKG
986,CZ,CSX,NNG
987,CZ,CSX,PEK
988,CZ,CSX,PVG
989,CZ,CSX,SHA
990,CZ,CSX,SJW
991,CZ,CSX,SWA
992,CZ,CSX,SYX
993,CZ,CSX,SZX
994,CZ,CSX,TAO
995,CZ,CSX,TNA
996,CZ,CSX,TPE
997,CZ,CSX,TSN
998,CZ,CSX,TXN
999,CZ,CSX,TYN
1000,CZ,CSX,URC
1001,CZ,CSX,WNZ
1002,CZ,CSX,XIY
1003,CZ,CSX,XMN
1004,CZ,CSX,XNN
1005,CZ,CSX,YCU
1006,CZ,CSX,YNT
1007,CZ,CSX,YTY
1008,CZ,CSX,ZUH
1009,CZ,CTU,AMS
1010,CZ,CTU,BAV
1011,CZ,CTU,CAN
1012,CZ,CTU,CGO
1013,CZ,CTU,CSX
1014,CZ,CTU,FOC
1015,CZ,CTU,HAK
1016,CZ,CTU,HGH
1017,CZ,CTU,KMG
1018,CZ,CTU,KWE
1019,CZ,CTU,KWL
1020,CZ,CTU,NNY
1021,CZ,CTU,PEK
1022,CZ,CTU,SWA
1023,CZ,CTU,SZX
1024,CZ,CTU,TNA
